index,img_id,img_path,qu_id,qu_sentence,qu_tokens,all_ans,valid_ans
281,715,preprocessed/img/img_train/abstract_v002_train2015_000000000715.png,7151,How many women are  on the bench?,"['how', 'many', 'women', 'are', 'on', 'the', 'bench', '?']","['1', 'what is dog doing']","['1', 'what is dog doing']"
282,450,preprocessed/img/img_train/abstract_v002_train2015_000000000450.png,4500,Are they going to dance?,"['are', 'they', 'going', 'to', 'dance', '?']",['yes'],['yes']
283,450,preprocessed/img/img_train/abstract_v002_train2015_000000000450.png,4501,Will they dance?,"['will', 'they', 'dance', '?']","['yes', 'no']","['yes', 'no']"
284,450,preprocessed/img/img_train/abstract_v002_train2015_000000000450.png,4502,What are the mother and daughter doing?,"['what', 'are', 'the', 'mother', 'and', 'daughter', 'doing', '?']","['dancing', 'playing', 'holding hands']","['dancing', 'holding hands', 'playing']"
285,22,preprocessed/img/img_train/abstract_v002_train2015_000000000022.png,220,Is the cat running?,"['is', 'the', 'cat', 'running', '?']",['no'],['no']
286,22,preprocessed/img/img_train/abstract_v002_train2015_000000000022.png,221,How many logs are burning?,"['how', 'many', 'logs', 'are', 'burning', '?']",['2'],['2']
287,22,preprocessed/img/img_train/abstract_v002_train2015_000000000022.png,222,Is the young man afraid the cat is going to get burned?,"['is', 'the', 'young', 'man', 'afraid', 'the', 'cat', 'is', 'going', 'to', 'get', 'burned', '?']","['yes', 'no']","['yes', 'no']"
288,55,preprocessed/img/img_train/abstract_v002_train2015_000000000055.png,552,What is above the fireplace?,"['what', 'is', 'above', 'the', 'fireplace', '?']","['painting', 'picture', 'art']","['painting', 'picture', 'art']"
289,55,preprocessed/img/img_train/abstract_v002_train2015_000000000055.png,550,Is the older couple snuggling?,"['is', 'the', 'older', 'couple', 'snuggling', '?']","['yes', 'no']","['yes', 'no']"
290,55,preprocessed/img/img_train/abstract_v002_train2015_000000000055.png,551,Are they happy together?,"['are', 'they', 'happy', 'together', '?']",['yes'],['yes']
291,424,preprocessed/img/img_train/abstract_v002_train2015_000000000424.png,4240,How did the children get to the park?,"['how', 'did', 'the', 'children', 'get', 'to', 'the', 'park', '?']","['bicycles', 'bikes', 'baked', 'on their bikes', 'by bike']","['bicycles', 'bikes', 'baked', 'on their bikes', 'by bike']"
292,424,preprocessed/img/img_train/abstract_v002_train2015_000000000424.png,4241,What color are the bicycles?,"['what', 'color', 'are', 'the', 'bicycles', '?']","['orange', 'orange and black']","['orange', 'orange and black']"
293,424,preprocessed/img/img_train/abstract_v002_train2015_000000000424.png,4242,Is the little boy on the monkey bars?,"['is', 'the', 'little', 'boy', 'on', 'the', 'monkey', 'bars', '?']",['yes'],['yes']
294,271,preprocessed/img/img_train/abstract_v002_train2015_000000000271.png,2712,Does the dog want some food?,"['does', 'the', 'dog', 'want', 'some', 'food', '?']",['yes'],['yes']
295,271,preprocessed/img/img_train/abstract_v002_train2015_000000000271.png,2710,What color is the plant?,"['what', 'color', 'is', 'the', 'plant', '?']","['green, brown', 'off white', 'green']","['off white', 'green']"
296,271,preprocessed/img/img_train/abstract_v002_train2015_000000000271.png,2711,Does the man look angry?,"['does', 'the', 'man', 'look', 'angry', '?']",['yes'],['yes']
297,758,preprocessed/img/img_train/abstract_v002_train2015_000000000758.png,7580,How many cushions are on the couch in this scene?,"['how', 'many', 'cushions', 'are', 'on', 'the', 'couch', 'in', 'this', 'scene', '?']","['0', '4', '2']","['0', '4', '2']"
298,758,preprocessed/img/img_train/abstract_v002_train2015_000000000758.png,7581,What is the baby doing?,"['what', 'is', 'the', 'baby', 'doing', '?']","['playing blocks', 'playing with blocks', 'playing']","['playing with blocks', 'playing blocks', 'playing']"
299,758,preprocessed/img/img_train/abstract_v002_train2015_000000000758.png,7582,What color is the 'C' block?,"['what', 'color', 'is', 'the', ""'"", 'c', ""'"", 'block', '?']","['pink', 'red', 'orange']","['pink', 'red', 'orange']"
300,460,preprocessed/img/img_train/abstract_v002_train2015_000000000460.png,4600,What color is the slide?,"['what', 'color', 'is', 'the', 'slide', '?']",['red'],['red']
301,460,preprocessed/img/img_train/abstract_v002_train2015_000000000460.png,4601,Is it sunny?,"['is', 'it', 'sunny', '?']","['yes', 'no']","['yes', 'no']"
302,460,preprocessed/img/img_train/abstract_v002_train2015_000000000460.png,4602,What is beside the ball?,"['what', 'is', 'beside', 'the', 'ball', '?']",['skateboard'],['skateboard']
303,890,preprocessed/img/img_train/abstract_v002_train2015_000000000890.png,8900,Are the man and the boy playing soccer?,"['are', 'the', 'man', 'and', 'the', 'boy', 'playing', 'soccer', '?']",['yes'],['yes']
304,890,preprocessed/img/img_train/abstract_v002_train2015_000000000890.png,8901,Is the sky blue?,"['is', 'the', 'sky', 'blue', '?']",['yes'],['yes']
305,890,preprocessed/img/img_train/abstract_v002_train2015_000000000890.png,8902,Do you see a bird?,"['do', 'you', 'see', 'a', 'bird', '?']",['yes'],['yes']
306,697,preprocessed/img/img_train/abstract_v002_train2015_000000000697.png,6970,Is this the most popular sport in the US?,"['is', 'this', 'the', 'most', 'popular', 'sport', 'in', 'the', 'us', '?']","['soccer', 'yes', 'no']","['soccer', 'yes', 'no']"
307,697,preprocessed/img/img_train/abstract_v002_train2015_000000000697.png,6971,How many colors of gray are there in this picture?,"['how', 'many', 'colors', 'of', 'gray', 'are', 'there', 'in', 'this', 'picture', '?']","['9', '2']","['9', '2']"
308,697,preprocessed/img/img_train/abstract_v002_train2015_000000000697.png,6972,Do the trees look healthy?,"['do', 'the', 'trees', 'look', 'healthy', '?']",['no'],['no']
309,77,preprocessed/img/img_train/abstract_v002_train2015_000000000077.png,770,How many puppies are in the park?,"['how', 'many', 'puppies', 'are', 'in', 'the', 'park', '?']",['2'],['2']
310,77,preprocessed/img/img_train/abstract_v002_train2015_000000000077.png,771,How many types of fruit are on the picnic blanket?,"['how', 'many', 'types', 'of', 'fruit', 'are', 'on', 'the', 'picnic', 'blanket', '?']","['3', '2']","['3', '2']"
311,77,preprocessed/img/img_train/abstract_v002_train2015_000000000077.png,772,What type of fruit is large and round on the blanket?,"['what', 'type', 'of', 'fruit', 'is', 'large', 'and', 'round', 'on', 'the', 'blanket', '?']",['watermelon'],['watermelon']
312,844,preprocessed/img/img_train/abstract_v002_train2015_000000000844.png,8440,What color is the dog?,"['what', 'color', 'is', 'the', 'dog', '?']","['yellow', 'there are 3 dogs, 1 brown, 1 gray, 1 brown and white', '1 gray, 1 yellow & white', 'gold', 'yellow, yellow, and gray', 'yellow, white, gray', 'tan']","['gold', 'yellow', 'tan']"
313,844,preprocessed/img/img_train/abstract_v002_train2015_000000000844.png,8441,Is the girl on the chair dead?,"['is', 'the', 'girl', 'on', 'the', 'chair', 'dead', '?']",['no'],['no']
314,844,preprocessed/img/img_train/abstract_v002_train2015_000000000844.png,8442,Is there a bone on the floor?,"['is', 'there', 'a', 'bone', 'on', 'the', 'floor', '?']",['yes'],['yes']
315,103,preprocessed/img/img_train/abstract_v002_train2015_000000000103.png,1032,What sport is the boy and girl playing in the park?,"['what', 'sport', 'is', 'the', 'boy', 'and', 'girl', 'playing', 'in', 'the', 'park', '?']",['football'],['football']
316,103,preprocessed/img/img_train/abstract_v002_train2015_000000000103.png,1030,Can the dog likely catch this ball in his mouth?,"['can', 'the', 'dog', 'likely', 'catch', 'this', 'ball', 'in', 'his', 'mouth', '?']",['no'],['no']
317,103,preprocessed/img/img_train/abstract_v002_train2015_000000000103.png,1031,Is the bush growing out of the pond?,"['is', 'the', 'bush', 'growing', 'out', 'of', 'the', 'pond', '?']","['yes', 'no']","['yes', 'no']"
318,502,preprocessed/img/img_train/abstract_v002_train2015_000000000502.png,5020,Are the children siblings?,"['are', 'the', 'children', 'siblings', '?']",['yes'],['yes']
319,502,preprocessed/img/img_train/abstract_v002_train2015_000000000502.png,5021,How many tree's are there?,"['how', 'many', 'tree', ""'"", 's', 'are', 'there', '?']","['4', '5']","['4', '5']"
320,502,preprocessed/img/img_train/abstract_v002_train2015_000000000502.png,5022,Is this a forest?,"['is', 'this', 'a', 'forest', '?']","['yes', 'no']","['yes', 'no']"
321,282,preprocessed/img/img_train/abstract_v002_train2015_000000000282.png,2820,Is the man having as good a time as the women?,"['is', 'the', 'man', 'having', 'as', 'good', 'a', 'time', 'as', 'the', 'women', '?']","['yes', 'no']","['yes', 'no']"
322,282,preprocessed/img/img_train/abstract_v002_train2015_000000000282.png,2821,What color is the couch?,"['what', 'color', 'is', 'the', 'couch', '?']","['beige', 'it is brown', 'tan', 'brown']","['beige', 'it is brown', 'tan', 'brown']"
323,282,preprocessed/img/img_train/abstract_v002_train2015_000000000282.png,2822,Where is girl playing?,"['where', 'is', 'girl', 'playing', '?']","['floor', 'on rug', 'rug', 'carpet']","['floor', 'on rug', 'rug', 'carpet']"
324,286,preprocessed/img/img_train/abstract_v002_train2015_000000000286.png,2860,How many paintings on the wall?,"['how', 'many', 'paintings', 'on', 'the', 'wall', '?']",['1'],['1']
325,286,preprocessed/img/img_train/abstract_v002_train2015_000000000286.png,2861,Where is the kid?,"['where', 'is', 'the', 'kid', '?']","['inside', 'in front of sofa', 'walking in living room', 'den', 'front of fireplace', 'in living room', 'in front of fireplace', 'living room']","['in front of sofa', 'walking in living room', 'den', 'in front of fireplace', 'front of fireplace', 'in living room', 'inside', 'living room']"
326,286,preprocessed/img/img_train/abstract_v002_train2015_000000000286.png,2862,Is there a fire burning in the fireplace?,"['is', 'there', 'a', 'fire', 'burning', 'in', 'the', 'fireplace', '?']",['yes'],['yes']
327,839,preprocessed/img/img_train/abstract_v002_train2015_000000000839.png,8392,What is in front of the woman?,"['what', 'is', 'in', 'front', 'of', 'the', 'woman', '?']",['dog'],['dog']
328,839,preprocessed/img/img_train/abstract_v002_train2015_000000000839.png,8390,What is the weather?,"['what', 'is', 'the', 'weather', '?']","['sunny', 'partly cloudy']","['sunny', 'partly cloudy']"
329,839,preprocessed/img/img_train/abstract_v002_train2015_000000000839.png,8391,What is the bench made of?,"['what', 'is', 'the', 'bench', 'made', 'of', '?']","['wood', 'wood and iron']","['wood', 'wood and iron']"
330,887,preprocessed/img/img_train/abstract_v002_train2015_000000000887.png,8872,What is on the grill with multiple items?,"['what', 'is', 'on', 'the', 'grill', 'with', 'multiple', 'items', '?']","['shish kabob', 'hot dog', 'ribs', 'steak']","['shish kabob', 'hot dog', 'ribs', 'steak']"
331,887,preprocessed/img/img_train/abstract_v002_train2015_000000000887.png,8870,Are they grilling for friends or family?,"['are', 'they', 'grilling', 'for', 'friends', 'or', 'family', '?']","['yes', 'both', 'friends', 'unknown']","['both', 'yes', 'friends', 'unknown']"
332,887,preprocessed/img/img_train/abstract_v002_train2015_000000000887.png,8871,Why so many grills?,"['why', 'so', 'many', 'grills', '?']","['barbecue', 'lot to cook', 'lots of people coming', 'one for each meat', 'they love grilling', 'different food', 'different types of food', 'lots of food to cook', 'cooking on each', ""they're in park""]","['barbecue', 'lot to cook', 'lots of people coming', 'one for each meat', 'they love grilling', 'different food', 'different types of food', 'lots of food to cook', 'cooking on each']"
333,300,preprocessed/img/img_train/abstract_v002_train2015_000000000300.png,3000,Are the tree leaves on the ground?,"['are', 'the', 'tree', 'leaves', 'on', 'the', 'ground', '?']","['yes', 'no']","['yes', 'no']"
334,300,preprocessed/img/img_train/abstract_v002_train2015_000000000300.png,3001,What is she sitting on?,"['what', 'is', 'she', 'sitting', 'on', '?']","['monkey bars', 'bars', 'monkey bar']","['monkey bars', 'bars', 'monkey bar']"
335,300,preprocessed/img/img_train/abstract_v002_train2015_000000000300.png,3002,Is it before or after summer?,"['is', 'it', 'before', 'or', 'after', 'summer', '?']","['after', 'before', 'after summer']","['after', 'before', 'after summer']"
336,11,preprocessed/img/img_train/abstract_v002_train2015_000000000011.png,112,Are the boy and the deer facing the same direction?,"['are', 'the', 'boy', 'and', 'the', 'deer', 'facing', 'the', 'same', 'direction', '?']",['no'],['no']
337,11,preprocessed/img/img_train/abstract_v002_train2015_000000000011.png,110,What is jumping over the log?,"['what', 'is', 'jumping', 'over', 'the', 'log', '?']",['deer'],['deer']
338,11,preprocessed/img/img_train/abstract_v002_train2015_000000000011.png,111,Is the boy about to be trampled under the deer?,"['is', 'the', 'boy', 'about', 'to', 'be', 'trampled', 'under', 'the', 'deer', '?']","['yes', 'no']","['yes', 'no']"
339,930,preprocessed/img/img_train/abstract_v002_train2015_000000000930.png,9300,Is there a football on the blanket?,"['is', 'there', 'a', 'football', 'on', 'the', 'blanket', '?']","['yes', 'no']","['yes', 'no']"
340,930,preprocessed/img/img_train/abstract_v002_train2015_000000000930.png,9301,Are there any fish in the pond?,"['are', 'there', 'any', 'fish', 'in', 'the', 'pond', '?']",['no'],['no']
341,930,preprocessed/img/img_train/abstract_v002_train2015_000000000930.png,9302,How many birds are on the ground?,"['how', 'many', 'birds', 'are', 'on', 'the', 'ground', '?']","['0', '2']","['0', '2']"
342,670,preprocessed/img/img_train/abstract_v002_train2015_000000000670.png,6700,What is the cat doing near the little boy?,"['what', 'is', 'the', 'cat', 'doing', 'near', 'the', 'little', 'boy', '?']","['walking towards boy', 'wanting attention', 'walking towards him', 'walking', 'playing', 'being petted']","['walking towards boy', 'wanting attention', 'walking towards him', 'walking', 'playing', 'being petted']"
343,670,preprocessed/img/img_train/abstract_v002_train2015_000000000670.png,6701,Are both people wearing white?,"['are', 'both', 'people', 'wearing', 'white', '?']",['yes'],['yes']
344,670,preprocessed/img/img_train/abstract_v002_train2015_000000000670.png,6702,Are the people both petting the cat?,"['are', 'the', 'people', 'both', 'petting', 'the', 'cat', '?']",['yes'],['yes']
345,520,preprocessed/img/img_train/abstract_v002_train2015_000000000520.png,5200,How many slices of pizza?,"['how', 'many', 'slices', 'of', 'pizza', '?']",['2'],['2']
346,520,preprocessed/img/img_train/abstract_v002_train2015_000000000520.png,5201,What pattern is on the drapes?,"['what', 'pattern', 'is', 'on', 'the', 'drapes', '?']","['floral', 'flowers']","['floral', 'flowers']"
347,520,preprocessed/img/img_train/abstract_v002_train2015_000000000520.png,5202,Are there any beverages on the table?,"['are', 'there', 'any', 'beverages', 'on', 'the', 'table', '?']",['no'],['no']
348,359,preprocessed/img/img_train/abstract_v002_train2015_000000000359.png,3592,What kind of ball is in the grass?,"['what', 'kind', 'of', 'ball', 'is', 'in', 'the', 'grass', '?']","['soccer', 'football', 'soccer ball']","['soccer', 'football', 'soccer ball']"
349,359,preprocessed/img/img_train/abstract_v002_train2015_000000000359.png,3590,Is the sidewalk unfinished?,"['is', 'the', 'sidewalk', 'unfinished', '?']",['yes'],['yes']
350,359,preprocessed/img/img_train/abstract_v002_train2015_000000000359.png,3591,What color is the trunk on the tree?,"['what', 'color', 'is', 'the', 'trunk', 'on', 'the', 'tree', '?']","['green', 'brown']","['green', 'brown']"
351,227,preprocessed/img/img_train/abstract_v002_train2015_000000000227.png,2272,Is the slide to close to the sand box?,"['is', 'the', 'slide', 'to', 'close', 'to', 'the', 'sand', 'box', '?']","['yes', 'no']","['yes', 'no']"
352,227,preprocessed/img/img_train/abstract_v002_train2015_000000000227.png,2270,Is the park empty?,"['is', 'the', 'park', 'empty', '?']",['yes'],['yes']
353,227,preprocessed/img/img_train/abstract_v002_train2015_000000000227.png,2271,Do you see people around?,"['do', 'you', 'see', 'people', 'around', '?']",['no'],['no']
354,623,preprocessed/img/img_train/abstract_v002_train2015_000000000623.png,6232,What is the boy playing with?,"['what', 'is', 'the', 'boy', 'playing', 'with', '?']","['toy truck', 'toy', 'car', 'truck', 'toy car']","['toy truck', 'toy', 'car', 'truck', 'toy car']"
355,623,preprocessed/img/img_train/abstract_v002_train2015_000000000623.png,6230,Why does the boy look less enthused than the girl?,"['why', 'does', 'the', 'boy', 'look', 'less', 'enthused', 'than', 'the', 'girl', '?']","['yes', 'no', ""he doesn't like dolls"", 'because he is hungry', 'she has more toys', 'interesting things', 'less toys', ""he doesn't like playing with dolls"", 'bullying', 'he is bored']","['yes', 'no', 'because he is hungry', 'she has more toys', 'interesting things', 'less toys', 'bullying', 'he is bored']"
356,623,preprocessed/img/img_train/abstract_v002_train2015_000000000623.png,6231,Does the boy on the right like the girl on the left?,"['does', 'the', 'boy', 'on', 'the', 'right', 'like', 'the', 'girl', 'on', 'the', 'left', '?']","['yes', 'maybe', 'no']","['yes', 'maybe', 'no']"
357,121,preprocessed/img/img_train/abstract_v002_train2015_000000000121.png,1210,What are the two girls doing?,"['what', 'are', 'the', 'two', 'girls', 'doing', '?']","['dancing', 'playing at park', 'playing']","['dancing', 'playing at park', 'playing']"
358,121,preprocessed/img/img_train/abstract_v002_train2015_000000000121.png,1211,Do they look related?,"['do', 'they', 'look', 'related', '?']",['no'],['no']
359,121,preprocessed/img/img_train/abstract_v002_train2015_000000000121.png,1212,What is the tan stuff in the red box?,"['what', 'is', 'the', 'tan', 'stuff', 'in', 'the', 'red', 'box', '?']",['sand'],['sand']
360,188,preprocessed/img/img_train/abstract_v002_train2015_000000000188.png,1880,Is it cold out?,"['is', 'it', 'cold', 'out', '?']",['yes'],['yes']
361,188,preprocessed/img/img_train/abstract_v002_train2015_000000000188.png,1881,Is the kid happy?,"['is', 'the', 'kid', 'happy', '?']","['yes', 'no']","['yes', 'no']"
362,188,preprocessed/img/img_train/abstract_v002_train2015_000000000188.png,1882,Is the door open?,"['is', 'the', 'door', 'open', '?']",['no'],['no']
363,546,preprocessed/img/img_train/abstract_v002_train2015_000000000546.png,5460,Is this an Olympian feat for this small dog?,"['is', 'this', 'an', 'olympian', 'feat', 'for', 'this', 'small', 'dog', '?']","['yes', 'no']","['yes', 'no']"
364,546,preprocessed/img/img_train/abstract_v002_train2015_000000000546.png,5461,What color are the curtains on the window?,"['what', 'color', 'are', 'the', 'curtains', 'on', 'the', 'window', '?']","['tan', 'brown']","['tan', 'brown']"
365,546,preprocessed/img/img_train/abstract_v002_train2015_000000000546.png,5462,What color is the rug?,"['what', 'color', 'is', 'the', 'rug', '?']","['red', 'red and gold']","['red', 'red and gold']"
366,193,preprocessed/img/img_train/abstract_v002_train2015_000000000193.png,1930,How can we tell that the dog is happy?,"['how', 'can', 'we', 'tell', 'that', 'the', 'dog', 'is', 'happy', '?']","[""he's playing with little girl"", 'tail', 'unknown', 'running', 'it looks happy', ""he's playing with girl"", ""he's running"", 'its running around', 'girl smiling', 'tail vertical']","['tail', 'unknown', 'running', 'it looks happy', 'its running around', 'girl smiling', 'tail vertical']"
367,193,preprocessed/img/img_train/abstract_v002_train2015_000000000193.png,1931,Will the girl reach the sidewalk if she continues?,"['will', 'the', 'girl', 'reach', 'the', 'sidewalk', 'if', 'she', 'continues', '?']",['yes'],['yes']
368,193,preprocessed/img/img_train/abstract_v002_train2015_000000000193.png,1932,Who is running with the girl?,"['who', 'is', 'running', 'with', 'the', 'girl', '?']",['dog'],['dog']
369,706,preprocessed/img/img_train/abstract_v002_train2015_000000000706.png,7060,Is the boy looking at something we cannot see?,"['is', 'the', 'boy', 'looking', 'at', 'something', 'we', 'cannot', 'see', '?']",['yes'],['yes']
370,706,preprocessed/img/img_train/abstract_v002_train2015_000000000706.png,7061,Is the raccoon hiding?,"['is', 'the', 'raccoon', 'hiding', '?']",['no'],['no']
371,706,preprocessed/img/img_train/abstract_v002_train2015_000000000706.png,7062,How many bushes?,"['how', 'many', 'bushes', '?']",['5'],['5']
372,162,preprocessed/img/img_train/abstract_v002_train2015_000000000162.png,1620,Is the young man distressed?,"['is', 'the', 'young', 'man', 'distressed', '?']","['yes', 'no']","['yes', 'no']"
373,162,preprocessed/img/img_train/abstract_v002_train2015_000000000162.png,1621,Did the young man just throw the video game controller?,"['did', 'the', 'young', 'man', 'just', 'throw', 'the', 'video', 'game', 'controller', '?']","['yes', 'no']","['yes', 'no']"
374,162,preprocessed/img/img_train/abstract_v002_train2015_000000000162.png,1622,What animal is behind the TV?,"['what', 'animal', 'is', 'behind', 'the', 'tv', '?']",['dog'],['dog']
375,545,preprocessed/img/img_train/abstract_v002_train2015_000000000545.png,5450,Is the man lonely?,"['is', 'the', 'man', 'lonely', '?']","['yes', 'no']","['yes', 'no']"
376,545,preprocessed/img/img_train/abstract_v002_train2015_000000000545.png,5451,What color are the curtains?,"['what', 'color', 'are', 'the', 'curtains', '?']",['white'],['white']
377,545,preprocessed/img/img_train/abstract_v002_train2015_000000000545.png,5452,What is on the table?,"['what', 'is', 'on', 'the', 'table', '?']","['wine', 'bottle']","['wine', 'bottle']"
378,986,preprocessed/img/img_train/abstract_v002_train2015_000000000986.png,9860,Are the sofas the same color?,"['are', 'the', 'sofas', 'the', 'same', 'color', '?']",['yes'],['yes']
379,986,preprocessed/img/img_train/abstract_v002_train2015_000000000986.png,9861,Where is the dog?,"['where', 'is', 'the', 'dog', '?']","['couch', 'left sofa', 'on sofa', 'on couch']","['on couch', 'left sofa', 'on sofa', 'couch']"
380,986,preprocessed/img/img_train/abstract_v002_train2015_000000000986.png,9862,Is the dog scared to get off the couch?,"['is', 'the', 'dog', 'scared', 'to', 'get', 'off', 'the', 'couch', '?']","['yes', 'no']","['yes', 'no']"
381,837,preprocessed/img/img_train/abstract_v002_train2015_000000000837.png,8370,What is the weather like?,"['what', 'is', 'the', 'weather', 'like', '?']","['sun', 'sunny', 'nice']","['sunny', 'sun', 'nice']"
382,837,preprocessed/img/img_train/abstract_v002_train2015_000000000837.png,8371,Is it daytime?,"['is', 'it', 'daytime', '?']",['yes'],['yes']
383,837,preprocessed/img/img_train/abstract_v002_train2015_000000000837.png,8372,Is the man on a scooter?,"['is', 'the', 'man', 'on', 'a', 'scooter', '?']","['woman is', 'yes', 'no']","['woman is', 'yes', 'no']"
384,943,preprocessed/img/img_train/abstract_v002_train2015_000000000943.png,9432,Is there a glare on the windows?,"['is', 'there', 'a', 'glare', 'on', 'the', 'windows', '?']","['yes', 'no']","['yes', 'no']"
385,943,preprocessed/img/img_train/abstract_v002_train2015_000000000943.png,9430,How is the person in this picture positioned?,"['how', 'is', 'the', 'person', 'in', 'this', 'picture', 'positioned', '?']","['she is sitting near cat', 'sitting', 'sitting sideways']","['she is sitting near cat', 'sitting', 'sitting sideways']"
386,943,preprocessed/img/img_train/abstract_v002_train2015_000000000943.png,9431,Is the lady patting the cat?,"['is', 'the', 'lady', 'patting', 'the', 'cat', '?']",['yes'],['yes']
387,976,preprocessed/img/img_train/abstract_v002_train2015_000000000976.png,9760,What 3 sports can be played?,"['what', '3', 'sports', 'can', 'be', 'played', '?']","['baseball, soccer, and skateboarding', 'baseball, soccer, skateboarding', 'baseball, soccer, skateboard', 'soccer baseball and skateboard', 'soccer, baseball, skateboarding', 'baseball, soccer, and skating', 'soccer, skateboarding, baseball', 'skateboarding baseball soccer', 'soccer, baseball, skateboard', 'soccer baseball skateboarding']","['soccer baseball skateboarding', 'soccer baseball and skateboard', 'skateboarding baseball soccer']"
388,976,preprocessed/img/img_train/abstract_v002_train2015_000000000976.png,9761,Are there any trees visible?,"['are', 'there', 'any', 'trees', 'visible', '?']","['0', 'yes', 'no']","['yes', '0', 'no']"
389,976,preprocessed/img/img_train/abstract_v002_train2015_000000000976.png,9762,How many bushes are there?,"['how', 'many', 'bushes', 'are', 'there', '?']",['2'],['2']
390,301,preprocessed/img/img_train/abstract_v002_train2015_000000000301.png,3010,Who is sitting on the grass?,"['who', 'is', 'sitting', 'on', 'the', 'grass', '?']","['boy', 'baby', 'child']","['boy', 'baby', 'child']"
391,301,preprocessed/img/img_train/abstract_v002_train2015_000000000301.png,3011,What type of bird is in the pond?,"['what', 'type', 'of', 'bird', 'is', 'in', 'the', 'pond', '?']",['duck'],['duck']
392,301,preprocessed/img/img_train/abstract_v002_train2015_000000000301.png,3012,How many clouds?,"['how', 'many', 'clouds', '?']",['1'],['1']
393,664,preprocessed/img/img_train/abstract_v002_train2015_000000000664.png,6640,How many slides do you see?,"['how', 'many', 'slides', 'do', 'you', 'see', '?']",['1'],['1']
394,664,preprocessed/img/img_train/abstract_v002_train2015_000000000664.png,6641,Will the kids play on the slide?,"['will', 'the', 'kids', 'play', 'on', 'the', 'slide', '?']",['yes'],['yes']
395,664,preprocessed/img/img_train/abstract_v002_train2015_000000000664.png,6642,What else can the kids play on besides the slide?,"['what', 'else', 'can', 'the', 'kids', 'play', 'on', 'besides', 'the', 'slide', '?']","['sandbox and monkey bars', 'monkey bars', 'monkey bars, sandbox, bench, trees', 'jungle gym', 'seesaw and sandbox', 'climber']","['sandbox and monkey bars', 'monkey bars', 'jungle gym', 'seesaw and sandbox', 'climber']"
396,656,preprocessed/img/img_train/abstract_v002_train2015_000000000656.png,6560,Is a toast being offered?,"['is', 'a', 'toast', 'being', 'offered', '?']","['yes', 'no']","['yes', 'no']"
397,656,preprocessed/img/img_train/abstract_v002_train2015_000000000656.png,6561,Who is on the couch?,"['who', 'is', 'on', 'the', 'couch', '?']","['dog', 'cat']","['dog', 'cat']"
398,656,preprocessed/img/img_train/abstract_v002_train2015_000000000656.png,6562,Is the old man having a romantic dinner with the younger man?,"['is', 'the', 'old', 'man', 'having', 'a', 'romantic', 'dinner', 'with', 'the', 'younger', 'man', '?']","['yes', 'no']","['yes', 'no']"
399,416,preprocessed/img/img_train/abstract_v002_train2015_000000000416.png,4160,Is the kid playing with her toy?,"['is', 'the', 'kid', 'playing', 'with', 'her', 'toy', '?']","['yes', 'no']","['yes', 'no']"
400,416,preprocessed/img/img_train/abstract_v002_train2015_000000000416.png,4161,Where is the furniture?,"['where', 'is', 'the', 'furniture', '?']","[""we don't know"", 'nowhere', 'in another room', 'in other room', ""i don't know"", 'gone', 'another room', 'outside', 'there is none']","['nowhere', 'in another room', 'in other room', 'gone', 'another room', 'outside', 'there is none']"
401,416,preprocessed/img/img_train/abstract_v002_train2015_000000000416.png,4162,Is the girl wanting to play with the train?,"['is', 'the', 'girl', 'wanting', 'to', 'play', 'with', 'the', 'train', '?']","['yes', 'no']","['yes', 'no']"
402,96,preprocessed/img/img_train/abstract_v002_train2015_000000000096.png,960,What is the woman sitting on?,"['what', 'is', 'the', 'woman', 'sitting', 'on', '?']","['bench', 'log']","['bench', 'log']"
403,96,preprocessed/img/img_train/abstract_v002_train2015_000000000096.png,961,How many bushes are in the grass?,"['how', 'many', 'bushes', 'are', 'in', 'the', 'grass', '?']",['4'],['4']
404,96,preprocessed/img/img_train/abstract_v002_train2015_000000000096.png,962,Is a giant beach ball being thrown through the air?,"['is', 'a', 'giant', 'beach', 'ball', 'being', 'thrown', 'through', 'the', 'air', '?']",['no'],['no']
405,345,preprocessed/img/img_train/abstract_v002_train2015_000000000345.png,3450,Are the animals ill?,"['are', 'the', 'animals', 'ill', '?']","['yes', 'no']","['yes', 'no']"
406,345,preprocessed/img/img_train/abstract_v002_train2015_000000000345.png,3451,How many people are there?,"['how', 'many', 'people', 'are', 'there', '?']",['3'],['3']
407,345,preprocessed/img/img_train/abstract_v002_train2015_000000000345.png,3452,How many windows are there?,"['how', 'many', 'windows', 'are', 'there', '?']",['2'],['2']
408,28,preprocessed/img/img_train/abstract_v002_train2015_000000000028.png,280,Is that plant poison ivy?,"['is', 'that', 'plant', 'poison', 'ivy', '?']",['no'],['no']
409,28,preprocessed/img/img_train/abstract_v002_train2015_000000000028.png,281,What color is the rug?,"['what', 'color', 'is', 'the', 'rug', '?']","['red', 'brown', 'red and gold']","['red', 'brown', 'red and gold']"
410,28,preprocessed/img/img_train/abstract_v002_train2015_000000000028.png,282,Is the door open?,"['is', 'the', 'door', 'open', '?']","['yes', 'no']","['yes', 'no']"
411,920,preprocessed/img/img_train/abstract_v002_train2015_000000000920.png,9200,How many dogs are there?,"['how', 'many', 'dogs', 'are', 'there', '?']",['1'],['1']
